FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE_AGGR,Aggregato,BRKDW_INDUSTRY_NACE_REV2,Branca di attività economica (ATECO 2007),INSTITUTIONAL_SECTOR,Settore istituzionale,EDITION,Edizione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregato (NOTE_DATA_TYPE_AGGR),NOTE_BRKDW_INDUSTRY_NACE_REV2,Branca di attività economica (ATECO 2007) (NOTE_BRKDW_INDUSTRY_NACE_REV2),NOTE_INSTITUTIONAL_SECTOR,Settore istituzionale (NOTE_INSTITUTIONAL_SECTOR),NOTE_EDITION,Edizione (NOTE_EDITION),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,IT,Italia,CAP_I_B2020,Input di capitale - indici 2020 =100,_T,Totale attività economiche,S1_X_S13,Totale economia al netto del settore amministrazioni pubbliche,2025M12,Dic-2025,2006,106.941584,,,,,TIPO_DATO_PRODUTT__CAP_I_B2020_N1,'Il flusso dei servizi forniti da ciascuna tipologia di bene capitale è ipotizzato essere proporzionale al suo stock di capitale produttivo. L’indice di volume del capitale al massimo livello di disaggregazione settoriale (38 branche di attività economica) è ottenuto aggregando i tassi di variazione degli stock di capitale produttivo di 14 tipologie di beni capitali attraverso la formula di Tornqvist, con pesi dati dalla quota di ciascun tipo di bene capitale sulla remunerazione complessiva del capitale. L"'indice di volume per livelli di aggregazione superiori (21, 10 e 3 branche di attività economica e totale economia) è ottenuto aggregando gli indici di volume calcolati per le 38 branche di attività economica, con pesi dati dalla quota di ciascuna branca sulla remunerazione complessiva del fattore capitale (indice di Tornqvist).',BRANCA_ATTIVITAREV2___T_N1,'Totale economiaè al netto del settore delle Amministrazioni pubbliche. Vengono inoltre escluse le seguenti branche di attività economica: attività immobiliari, attività di famiglie e convivenze come datori di lavoro per personale domestico e produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze, attività di organizzazioni e organismi extraterritoriali.',,,,,,,,,,
A,Annuale,IT,Italia,CAP_I_B2020,Input di capitale - indici 2020 =100,_T,Totale attività economiche,S1_X_S13,Totale economia al netto del settore amministrazioni pubbliche,2025M12,Dic-2025,2007,108.342071,,,,,TIPO_DATO_PRODUTT__CAP_I_B2020_N1,'Il flusso dei servizi forniti da ciascuna tipologia di bene capitale è ipotizzato essere proporzionale al suo stock di capitale produttivo. L’indice di volume del capitale al massimo livello di disaggregazione settoriale (38 branche di attività economica) è ottenuto aggregando i tassi di variazione degli stock di capitale produttivo di 14 tipologie di beni capitali attraverso la formula di Tornqvist, con pesi dati dalla quota di ciascun tipo di bene capitale sulla remunerazione complessiva del capitale. L"'indice di volume per livelli di aggregazione superiori (21, 10 e 3 branche di attività economica e totale economia) è ottenuto aggregando gli indici di volume calcolati per le 38 branche di attività economica, con pesi dati dalla quota di ciascuna branca sulla remunerazione complessiva del fattore capitale (indice di Tornqvist).',BRANCA_ATTIVITAREV2___T_N1,'Totale economiaè al netto del settore delle Amministrazioni pubbliche. Vengono inoltre escluse le seguenti branche di attività economica: attività immobiliari, attività di famiglie e convivenze come datori di lavoro per personale domestico e produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze, attività di organizzazioni e organismi extraterritoriali.',,,,,,,,,,
A,Annuale,IT,Italia,CAP_I_B2020,Input di capitale - indici 2020 =100,_T,Totale attività economiche,S1_X_S13,Totale economia al netto del settore amministrazioni pubbliche,2025M12,Dic-2025,2008,109.163159,,,,,TIPO_DATO_PRODUTT__CAP_I_B2020_N1,'Il flusso dei servizi forniti da ciascuna tipologia di bene capitale è ipotizzato essere proporzionale al suo stock di capitale produttivo. L’indice di volume del capitale al massimo livello di disaggregazione settoriale (38 branche di attività economica) è ottenuto aggregando i tassi di variazione degli stock di capitale produttivo di 14 tipologie di beni capitali attraverso la formula di Tornqvist, con pesi dati dalla quota di ciascun tipo di bene capitale sulla remunerazione complessiva del capitale. L"'indice di volume per livelli di aggregazione superiori (21, 10 e 3 branche di attività economica e totale economia) è ottenuto aggregando gli indici di volume calcolati per le 38 branche di attività economica, con pesi dati dalla quota di ciascuna branca sulla remunerazione complessiva del fattore capitale (indice di Tornqvist).',BRANCA_ATTIVITAREV2___T_N1,'Totale economiaè al netto del settore delle Amministrazioni pubbliche. Vengono inoltre escluse le seguenti branche di attività economica: attività immobiliari, attività di famiglie e convivenze come datori di lavoro per personale domestico e produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze, attività di organizzazioni e organismi extraterritoriali.',,,,,,,,,,
A,Annuale,IT,Italia,CAP_I_B2020,Input di capitale - indici 2020 =100,_T,Totale attività economiche,S1_X_S13,Totale economia al netto del settore amministrazioni pubbliche,2025M12,Dic-2025,2009,108.03454,,,,,TIPO_DATO_PRODUTT__CAP_I_B2020_N1,'Il flusso dei servizi forniti da ciascuna tipologia di bene capitale è ipotizzato essere proporzionale al suo stock di capitale produttivo. L’indice di volume del capitale al massimo livello di disaggregazione settoriale (38 branche di attività economica) è ottenuto aggregando i tassi di variazione degli stock di capitale produttivo di 14 tipologie di beni capitali attraverso la formula di Tornqvist, con pesi dati dalla quota di ciascun tipo di bene capitale sulla remunerazione complessiva del capitale. L"'indice di volume per livelli di aggregazione superiori (21, 10 e 3 branche di attività economica e totale economia) è ottenuto aggregando gli indici di volume calcolati per le 38 branche di attività economica, con pesi dati dalla quota di ciascuna branca sulla remunerazione complessiva del fattore capitale (indice di Tornqvist).',BRANCA_ATTIVITAREV2___T_N1,'Totale economiaè al netto del settore delle Amministrazioni pubbliche. Vengono inoltre escluse le seguenti branche di attività economica: attività immobiliari, attività di famiglie e convivenze come datori di lavoro per personale domestico e produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze, attività di organizzazioni e organismi extraterritoriali.',,,,,,,,,,
A,Annuale,IT,Italia,CAP_I_B2020,Input di capitale - indici 2020 =100,_T,Totale attività economiche,S1_X_S13,Totale economia al netto del settore amministrazioni pubbliche,2025M12,Dic-2025,2010,107.730452,,,,,TIPO_DATO_PRODUTT__CAP_I_B2020_N1,'Il flusso dei servizi forniti da ciascuna tipologia di bene capitale è ipotizzato essere proporzionale al suo stock di capitale produttivo. L’indice di volume del capitale al massimo livello di disaggregazione settoriale (38 branche di attività economica) è ottenuto aggregando i tassi di variazione degli stock di capitale produttivo di 14 tipologie di beni capitali attraverso la formula di Tornqvist, con pesi dati dalla quota di ciascun tipo di bene capitale sulla remunerazione complessiva del capitale. L"'indice di volume per livelli di aggregazione superiori (21, 10 e 3 branche di attività economica e totale economia) è ottenuto aggregando gli indici di volume calcolati per le 38 branche di attività economica, con pesi dati dalla quota di ciascuna branca sulla remunerazione complessiva del fattore capitale (indice di Tornqvist).',BRANCA_ATTIVITAREV2___T_N1,'Totale economiaè al netto del settore delle Amministrazioni pubbliche. Vengono inoltre escluse le seguenti branche di attività economica: attività immobiliari, attività di famiglie e convivenze come datori di lavoro per personale domestico e produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze, attività di organizzazioni e organismi extraterritoriali.',,,,,,,,,,
A,Annuale,IT,Italia,CAP_I_B2020,Input di capitale - indici 2020 =100,_T,Totale attività economiche,S1_X_S13,Totale economia al netto del settore amministrazioni pubbliche,2025M12,Dic-2025,2011,107.16691,,,,,TIPO_DATO_PRODUTT__CAP_I_B2020_N1,'Il flusso dei servizi forniti da ciascuna tipologia di bene capitale è ipotizzato essere proporzionale al suo stock di capitale produttivo. L’indice di volume del capitale al massimo livello di disaggregazione settoriale (38 branche di attività economica) è ottenuto aggregando i tassi di variazione degli stock di capitale produttivo di 14 tipologie di beni capitali attraverso la formula di Tornqvist, con pesi dati dalla quota di ciascun tipo di bene capitale sulla remunerazione complessiva del capitale. L"'indice di volume per livelli di aggregazione superiori (21, 10 e 3 branche di attività economica e totale economia) è ottenuto aggregando gli indici di volume calcolati per le 38 branche di attività economica, con pesi dati dalla quota di ciascuna branca sulla remunerazione complessiva del fattore capitale (indice di Tornqvist).',BRANCA_ATTIVITAREV2___T_N1,'Totale economiaè al netto del settore delle Amministrazioni pubbliche. Vengono inoltre escluse le seguenti branche di attività economica: attività immobiliari, attività di famiglie e convivenze come datori di lavoro per personale domestico e produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze, attività di organizzazioni e organismi extraterritoriali.',,,,,,,,,,
A,Annuale,IT,Italia,CAP_I_B2020,Input di capitale - indici 2020 =100,_T,Totale attività economiche,S1_X_S13,Totale economia al netto del settore amministrazioni pubbliche,2025M12,Dic-2025,2012,105.625128,,,,,TIPO_DATO_PRODUTT__CAP_I_B2020_N1,'Il flusso dei servizi forniti da ciascuna tipologia di bene capitale è ipotizzato essere proporzionale al suo stock di capitale produttivo. L’indice di volume del capitale al massimo livello di disaggregazione settoriale (38 branche di attività economica) è ottenuto aggregando i tassi di variazione degli stock di capitale produttivo di 14 tipologie di beni capitali attraverso la formula di Tornqvist, con pesi dati dalla quota di ciascun tipo di bene capitale sulla remunerazione complessiva del capitale. L"'indice di volume per livelli di aggregazione superiori (21, 10 e 3 branche di attività economica e totale economia) è ottenuto aggregando gli indici di volume calcolati per le 38 branche di attività economica, con pesi dati dalla quota di ciascuna branca sulla remunerazione complessiva del fattore capitale (indice di Tornqvist).',BRANCA_ATTIVITAREV2___T_N1,'Totale economiaè al netto del settore delle Amministrazioni pubbliche. Vengono inoltre escluse le seguenti branche di attività economica: attività immobiliari, attività di famiglie e convivenze come datori di lavoro per personale domestico e produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze, attività di organizzazioni e organismi extraterritoriali.',,,,,,,,,,
A,Annuale,IT,Italia,CAP_I_B2020,Input di capitale - indici 2020 =100,_T,Totale attività economiche,S1_X_S13,Totale economia al netto del settore amministrazioni pubbliche,2025M12,Dic-2025,2013,103.55062,,,,,TIPO_DATO_PRODUTT__CAP_I_B2020_N1,'Il flusso dei servizi forniti da ciascuna tipologia di bene capitale è ipotizzato essere proporzionale al suo stock di capitale produttivo. L’indice di volume del capitale al massimo livello di disaggregazione settoriale (38 branche di attività economica) è ottenuto aggregando i tassi di variazione degli stock di capitale produttivo di 14 tipologie di beni capitali attraverso la formula di Tornqvist, con pesi dati dalla quota di ciascun tipo di bene capitale sulla remunerazione complessiva del capitale. L"'indice di volume per livelli di aggregazione superiori (21, 10 e 3 branche di attività economica e totale economia) è ottenuto aggregando gli indici di volume calcolati per le 38 branche di attività economica, con pesi dati dalla quota di ciascuna branca sulla remunerazione complessiva del fattore capitale (indice di Tornqvist).',BRANCA_ATTIVITAREV2___T_N1,'Totale economiaè al netto del settore delle Amministrazioni pubbliche. Vengono inoltre escluse le seguenti branche di attività economica: attività immobiliari, attività di famiglie e convivenze come datori di lavoro per personale domestico e produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze, attività di organizzazioni e organismi extraterritoriali.',,,,,,,,,,
A,Annuale,IT,Italia,CAP_I_B2020,Input di capitale - indici 2020 =100,_T,Totale attività economiche,S1_X_S13,Totale economia al netto del settore amministrazioni pubbliche,2025M12,Dic-2025,2014,101.961325,,,,,TIPO_DATO_PRODUTT__CAP_I_B2020_N1,'Il flusso dei servizi forniti da ciascuna tipologia di bene capitale è ipotizzato essere proporzionale al suo stock di capitale produttivo. L’indice di volume del capitale al massimo livello di disaggregazione settoriale (38 branche di attività economica) è ottenuto aggregando i tassi di variazione degli stock di capitale produttivo di 14 tipologie di beni capitali attraverso la formula di Tornqvist, con pesi dati dalla quota di ciascun tipo di bene capitale sulla remunerazione complessiva del capitale. L"'indice di volume per livelli di aggregazione superiori (21, 10 e 3 branche di attività economica e totale economia) è ottenuto aggregando gli indici di volume calcolati per le 38 branche di attività economica, con pesi dati dalla quota di ciascuna branca sulla remunerazione complessiva del fattore capitale (indice di Tornqvist).',BRANCA_ATTIVITAREV2___T_N1,'Totale economiaè al netto del settore delle Amministrazioni pubbliche. Vengono inoltre escluse le seguenti branche di attività economica: attività immobiliari, attività di famiglie e convivenze come datori di lavoro per personale domestico e produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze, attività di organizzazioni e organismi extraterritoriali.',,,,,,,,,,
A,Annuale,IT,Italia,CAP_I_B2020,Input di capitale - indici 2020 =100,_T,Totale attività economiche,S1_X_S13,Totale economia al netto del settore amministrazioni pubbliche,2025M12,Dic-2025,2015,100.88584,,,,,TIPO_DATO_PRODUTT__CAP_I_B2020_N1,'Il flusso dei servizi forniti da ciascuna tipologia di bene capitale è ipotizzato essere proporzionale al suo stock di capitale produttivo. L’indice di volume del capitale al massimo livello di disaggregazione settoriale (38 branche di attività economica) è ottenuto aggregando i tassi di variazione degli stock di capitale produttivo di 14 tipologie di beni capitali attraverso la formula di Tornqvist, con pesi dati dalla quota di ciascun tipo di bene capitale sulla remunerazione complessiva del capitale. L"'indice di volume per livelli di aggregazione superiori (21, 10 e 3 branche di attività economica e totale economia) è ottenuto aggregando gli indici di volume calcolati per le 38 branche di attività economica, con pesi dati dalla quota di ciascuna branca sulla remunerazione complessiva del fattore capitale (indice di Tornqvist).',BRANCA_ATTIVITAREV2___T_N1,'Totale economiaè al netto del settore delle Amministrazioni pubbliche. Vengono inoltre escluse le seguenti branche di attività economica: attività immobiliari, attività di famiglie e convivenze come datori di lavoro per personale domestico e produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze, attività di organizzazioni e organismi extraterritoriali.',,,,,,,,,,
